PlayerID,Team,Number,FirstName,LastName,Position,Status,Height,Weight,BirthDate,College,Experience,FantasyPosition,PositionCategory,PhotoUrl,ByeWeek,AverageDraftPosition,CollegeDraftTeam,CollegeDraftYear,CollegeDraftRound,CollegeDraftPick,IsUndraftedFreeAgent,FanDuelPlayerID,DraftKingsPlayerID,InjuryStatus,FanDuelName,DraftKingsName,TeamID
23234,DET,1,Jameson,Williams,WR,Active,"6'1""",182,2001-03-26T00:00:00,Alabama,4,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23234.png,8,55.0,DET,2022,1,12,False,111631,1175184,,Jameson Williams,Jameson Williams,11
23515,PHI,90,Jordan,Davis,DT,Active,"6'6""",336,2000-01-12T00:00:00,Georgia,4,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23515.png,9,,PHI,2022,1,13,False,,,,,,26
23263,BAL,14,Kyle,Hamilton,S,Active,"6'4""",218,2001-03-16T00:00:00,Notre Dame,4,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23263.png,7,,BAL,2022,1,14,False,,1183520,,,Kyle Hamilton,3
23342,PHI,76,Kenyon,Green,G,Active,"6'4""",323,2001-03-15T00:00:00,Texas A&M,4,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23342.png,9,,HOU,2022,1,15,False,,,,,,26
23155,PHI,2,Jahan,Dotson,WR,Active,"5'11""",184,2000-03-22T00:00:00,Penn State,4,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23155.png,9,390.0,WAS,2022,1,16,False,86229,1121878,,Jahan Dotson,Jahan Dotson,26
23400,LAC,77,Zion,Johnson,G,Active,"6'3""",316,1999-11-18T00:00:00,Boston College,4,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23400.png,12,,LAC,2022,1,17,False,,,,,,29
23119,TEN,,Treylon,Burks,WR,Injured Reserve,"6'2""",225,2000-03-23T00:00:00,Arkansas,4,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23119.png,10,505.0,TEN,2022,1,18,False,110259,1172024,Out,Treylon Burks,Treylon Burks,34
23372,NO,70,Trevor,Penning,OT,Active,"6'7""",325,1999-05-15T00:00:00,Northern Iowa,4,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23372.png,11,,NO,2022,1,19,False,,,,,,22
22501,CLE,8,Kenny,Pickett,QB,Active,"6'3""",220,1998-06-06T00:00:00,Pittsburgh,4,QB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22501.png,9,297.0,PIT,2022,1,20,False,92020,976924,,Kenny Pickett,Kenny Pickett,8
23365,KC,22,Trent,McDuffie,CB,Active,"5'11""",193,2000-09-13T00:00:00,Washington,4,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23365.png,10,,KC,2022,1,21,False,,1162126,,,Trent McDuffie,16
23444,GB,7,Quay,Walker,LB,Active,"6'4""",241,2000-05-08T00:00:00,Georgia,4,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23444.png,5,,GB,2022,1,22,False,,1131039,,,Quay Walker,12
23320,DAL,20,Kaiir,Elam,CB,Active,"6'1""",191,2001-05-05T00:00:00,Florida,4,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23320.png,10,,BUF,2022,1,23,False,,1174642,,,Kaiir Elam,9
23507,DAL,73,Tyler,Smith,G,Active,"6'6""",332,2001-04-03T00:00:00,Tulsa,4,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23507.png,10,,DAL,2022,1,24,False,,,,,,9
23278,BAL,64,Tyler,Linderbaum,C,Active,"6'2""",305,2000-04-07T00:00:00,Iowa,4,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23278.png,7,,BAL,2022,1,25,False,,,,,,3
23382,NYJ,11,Jermaine,Johnson,LB,Physically Unable to Perform,"6'5""",254,1999-01-07T00:00:00,Florida State,4,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23382.png,9,,NYJ,2022,1,26,False,,1172045,Out,,Jermaine Johnson,24
23437,JAX,0,Devin,Lloyd,LB,Active,"6'3""",235,1998-09-30T00:00:00,Utah,4,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23437.png,8,,JAX,2022,1,27,False,,1052311,,,Devin Lloyd,15
23376,GB,95,Devonte,Wyatt,DL,Active,"6'3""",304,1998-03-31T00:00:00,Georgia,4,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23376.png,5,,GB,2022,1,28,False,,1110699,,,Devonte Wyatt,12
23407,NE,69,Cole,Strange,G,Active,"6'5""",310,1998-07-31T00:00:00,Chattanooga,4,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23407.png,14,,NE,2022,1,29,False,,,,,,21
23259,KC,56,George,Karlaftis,DE,Active,"6'4""",263,2001-04-03T00:00:00,Purdue,4,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23259.png,10,,KC,2022,1,30,False,,1164895,,,George Karlaftis,16
23346,CIN,23,Dax,Hill,CB,Active,"6'0""",195,2000-09-29T00:00:00,Michigan,4,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23346.png,10,,CIN,2022,1,31,False,,1181645,,,Dax Hill,7
23297,PHI,38,Lewis,Cine,S,Active,"6'2""",199,1999-10-05T00:00:00,Georgia,3,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23297.png,9,,MIN,2022,1,32,False,,,,,,26
23383,TB,90,Logan,Hall,DL,Active,"6'6""",283,2000-04-22T00:00:00,Houston,4,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23383.png,9,,TB,2022,2,33,False,,,,,,33
23395,GB,9,Christian,Watson,WR,Physically Unable to Perform,"6'4""",208,1999-05-12T00:00:00,North Dakota State,4,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23395.png,5,328.0,GB,2022,2,34,False,169776,1067918,Out,Christian Watson,Christian Watson,12
23460,TEN,21,Roger,McCreary,CB,Active,"5'11""",190,2000-02-10T00:00:00,Auburn,4,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23460.png,10,,TEN,2022,2,35,False,,,,,,34
22526,NYJ,20,Breece,Hall,RB,Active,"5'11""",217,2001-05-31T00:00:00,Iowa State,4,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22526.png,9,31.0,NYJ,2022,2,36,False,103064,1162537,,Breece Hall,Breece Hall,24
23422,HOU,5,Jalen,Pitre,S,Active,"6'0""",200,1999-06-03T00:00:00,Baylor,4,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23422.png,6,,HOU,2022,2,37,False,,,,,,13
23386,ATL,17,Arnold,Ebiketie,OLB,Active,"6'2""",250,1999-01-24T00:00:00,Penn State,4,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23386.png,5,,ATL,2022,2,38,False,,,,,,2
23554,CHI,6,Kyler,Gordon,DB,Active,"5'11""",200,1999-12-17T00:00:00,Washington,4,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23554.png,5,,CHI,2022,2,39,False,,1107538,,,Kyler Gordon,6
23381,SEA,53,Boye,Mafe,LB,Active,"6'4""",261,1998-11-30T00:00:00,Minnesota,4,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23381.png,8,,SEA,2022,2,40,False,,,,,,30
23214,SEA,9,Kenneth,Walker III,RB,Active,"5'9""",211,2000-10-20T00:00:00,Michigan State,4,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23214.png,8,42.0,SEA,2022,2,41,False,103342,1164402,,Kenneth Walker III,Kenneth Walker III,30
23170,NYG,17,Wan'Dale,Robinson,WR,Active,"5'8""",185,2001-01-05T00:00:00,Kentucky,4,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23170.png,14,180.0,NYG,2022,2,42,False,103539,1164875,,Wan'Dale Robinson,Wan'Dale Robinson,23
23291,DAL,25,Andrew,Booth,CB,Active,"6'0""",194,2000-09-28T00:00:00,Clemson,4,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23291.png,10,,MIN,2022,2,42,False,,,,,,9
23160,HOU,8,John,Metchie III,WR,Active,"6'0""",195,2000-07-18T00:00:00,Alabama,3,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23160.png,6,393.0,HOU,2022,2,44,False,102696,1160348,,John Metchie III,John Metchie III,13
23369,BAL,90,David,Ojabo,OLB,Active,"6'4""",252,2000-05-17T00:00:00,Michigan,4,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23369.png,7,,BAL,2022,2,45,False,,1164532,,,David Ojabo,3
23384,DET,93,Josh,Paschal,DE,Non Football Injury,"6'3""",275,1999-12-17T00:00:00,Kentucky,4,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23384.png,8,,DET,2022,2,46,False,,1071839,Out,,Josh Paschal,11
23276,NYJ,98,Phidarian,Mathis,DL,Active,"6'4""",312,1998-04-26T00:00:00,Alabama,4,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23276.png,9,,WAS,2022,2,47,False,,1060249,,,Phidarian Mathis,24
23416,CHI,9,Jaquan,Brisker,S,Active,"6'1""",204,1999-04-20T00:00:00,Penn State,4,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23416.png,5,,CHI,2022,2,48,False,,1174171,,,Jaquan Brisker,6
23431,NO,1,Alontae,Taylor,CB,Active,"6'0""",199,1998-12-03T00:00:00,Tennessee,4,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23431.png,11,,NO,2022,2,49,False,,1113456,,,Alontae Taylor,22
23469,KC,2,Tyquan,Thornton,WR,Active,"6'2""",185,2000-08-07T00:00:00,Baylor,4,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23469.png,10,350.0,NE,2022,2,50,False,89220,1110301,,Tyquan Thornton,Tyquan Thornton,16
23361,PHI,51,Cam,Jurgens,C,Active,"6'3""",303,1999-08-21T00:00:00,Nebraska,4,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23361.png,9,,PHI,2022,2,51,False,,,,,,26
23153,DAL,3,George,Pickens,WR,Active,"6'3""",200,2001-03-04T00:00:00,Georgia,4,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23153.png,10,65.0,PIT,2022,2,52,False,110246,1172053,,George Pickens,George Pickens,9
23232,IND,14,Alec,Pierce,WR,Active,"6'3""",211,2000-05-02T00:00:00,Cincinnati,4,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23232.png,11,203.0,IND,2022,2,52,False,86312,1107027,,Alec Pierce,Alec Pierce,14
23168,KC,24,Skyy,Moore,WR,Active,"5'10""",195,2000-09-10T00:00:00,Western Michigan,4,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23168.png,10,603.0,KC,2022,2,54,False,112062,1176730,,Skyy Moore,Skyy Moore,16
23251,ARI,85,Trey,McBride,TE,Active,"6'4""",246,1999-11-22T00:00:00,Colorado State,4,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23251.png,8,45.0,ARI,2022,2,55,False,91750,1108161,,Trey McBride,Trey McBride,1
23532,DAL,54,Sam,Williams,DE,Active,"6'4""",261,1999-03-31T00:00:00,Mississippi,4,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23532.png,10,,DAL,2022,2,56,False,,,,,,9
23406,TB,67,Luke,Goedeke,OT,Active,"6'5""",312,1998-11-21T00:00:00,Central Michigan,4,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23406.png,9,,TB,2022,2,57,False,,,,,,33
23534,ATL,44,Troy,Andersen,ILB,Physically Unable to Perform,"6'4""",245,1999-04-23T00:00:00,Montana State,4,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23534.png,5,,ATL,2022,2,58,False,,,Out,,,2
23398,HOU,69,Ed,Ingram,G,Active,"6'3""",307,1999-02-11T00:00:00,LSU,4,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23398.png,6,,MIN,2022,2,59,False,,,,,,13
23417,CIN,29,Cam,Taylor-Britt,CB,Active,"5'11""",200,1999-10-15T00:00:00,Nebraska,4,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23417.png,10,,CIN,2022,2,60,False,,1114506,,,Cam Taylor-Britt,7
23258,,,Drake,Jackson,DL,Inactive,"6'4""",273,2001-04-12T00:00:00,USC,4,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23258.png,9,,SF,2022,2,61,False,,1161888,,,Drake Jackson,
23424,KC,6,Bryan,Cook,S,Active,"6'1""",206,1999-09-07T00:00:00,Cincinnati,4,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23424.png,10,,KC,2022,2,62,False,,1067898,,,Bryan Cook,16
23247,BUF,4,James,Cook,RB,Active,"5'11""",190,1999-09-25T00:00:00,Georgia,4,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23247.png,7,27.0,BUF,2022,2,63,False,91626,1131012,,James Cook,James Cook,4
23290,DEN,15,Nik,Bonitto,OLB,Active,"6'3""",240,1999-09-26T00:00:00,Oklahoma,4,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23290.png,12,,DEN,2022,2,64,False,,,,,,10
23454,JAX,79,Luke,Fortner,C,Active,"6'4""",307,1998-05-15T00:00:00,Kentucky,4,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23454.png,8,,JAX,2022,3,65,False,,,,,,15
23283,MIN,6,Brian,Asamoah II,LB,Active,"6'0""",226,2000-03-29T00:00:00,Oklahoma,4,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23283.png,6,,MIN,2022,3,66,False,,,,,,20
23324,NYG,75,Joshua,Ezeudu,OL,Active,"6'4""",310,1999-09-19T00:00:00,North Carolina,4,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23324.png,14,,NYG,2022,3,67,False,,,,,,23
23322,CLE,1,Martin,Emerson Jr.,CB,Injured Reserve,"6'2""",201,2000-09-27T00:00:00,Mississippi State,4,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23322.png,9,,CLE,2022,3,68,False,,,Out,,,8
23358,,,Nicholas,Petit-Frere,OT,Inactive,"6'5""",316,1999-09-15T00:00:00,Ohio State,4,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23358.png,14,,TEN,2022,3,69,False,,,,,,
23438,JAX,48,Chad,Muma,LB,Active,"6'3""",239,1999-08-18T00:00:00,Wyoming,4,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23438.png,8,,JAX,2022,3,70,False,,,,,,15
23481,NO,13,Velus,Jones Jr.,RB,Active,"6'0""",200,1997-05-11T00:00:00,Tennessee,5,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23481.png,11,586.0,CHI,2022,3,71,False,70661,919304,,Velus Jones Jr.,Velus Jones Jr.,22
23408,SEA,72,Abraham,Lucas,OT,Active,"6'6""",322,1998-10-25T00:00:00,Washington State,4,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23408.png,8,,SEA,2022,3,72,False,,,,,,30
23490,IND,80,Jelani,Woods,TE,Active,"6'7""",253,1998-10-09T00:00:00,Virginia,4,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23490.png,11,588.0,IND,2022,3,73,False,87469,975503,,Jelani Woods,Jelani Woods,14
22502,CIN,4,Desmond,Ridder,QB,Active,"6'4""",215,1999-08-31T00:00:00,Cincinnati,4,QB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22502.png,10,604.0,ATL,2022,3,74,False,86278,1059684,,Desmond Ridder,Desmond Ridder,7
23344,HOU,48,Christian,Harris,LB,Active,"6'2""",232,2001-01-16T00:00:00,Alabama,4,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23344.png,6,,HOU,2022,3,75,False,,,,,,13
23522,BAL,98,Travis,Jones,DT,Active,"6'4""",341,1999-10-15T00:00:00,Connecticut,4,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23522.png,7,,BAL,2022,3,76,False,,1120711,,,Travis Jones,3
23401,IND,79,Bernhard,Raimann,OT,Active,"6'6""",303,1997-09-23T00:00:00,Central Michigan,4,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23401.png,11,,IND,2022,3,77,False,90483,,,Bernhard Raimann,,14
23308,CLE,91,Alex,Wright,DE,Active,"6'5""",267,2000-09-05T00:00:00,Alabama-Birmingham,4,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23308.png,9,,CLE,2022,3,78,False,,1172944,,,Alex Wright,8
23461,LV,40,JT,Woods,CB,Active,"6'2""",193,2000-06-10T00:00:00,Baylor,3,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23461.png,8,,LAC,2022,3,79,False,,1109661,,,JT Woods,25
23310,NYG,89,Greg,Dulcich,TE,Active,"6'4""",245,2000-03-26T00:00:00,UCLA,4,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23310.png,14,601.0,DEN,2022,3,80,False,91931,1128085,,Greg Dulcich,Greg Dulcich,23
23328,NYG,28,Cor'Dale,Flott,CB,Active,"6'2""",175,2001-08-24T00:00:00,LSU,4,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23328.png,14,,NYG,2022,3,81,False,,1161732,,,Cor'Dale Flott,23
23388,ATL,51,DeAngelo,Malone,OLB,Active,"6'3""",235,1999-07-12T00:00:00,Western Kentucky,4,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23388.png,5,,ATL,2022,3,82,False,,,,,,2
23309,PHI,17,Nakobe,Dean,LB,Physically Unable to Perform,"5'11""",231,2000-12-13T00:00:00,Georgia,4,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23309.png,9,,PHI,2022,3,83,False,,,Out,,,26
23363,PIT,98,DeMarvin,Leal,DE,Active,"6'4""",290,2000-07-01T00:00:00,Texas A&M,4,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23363.png,5,,PIT,2022,3,83,False,,,,,,28
23421,NE,25,Marcus,Jones,CB,Active,"5'8""",188,1998-10-22T00:00:00,Houston,4,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23421.png,14,,NE,2022,3,85,False,92166,1060673,,Marcus Jones,Marcus Jones,21
23118,GB,2,Malik,Willis,QB,Active,"6'1""",225,1999-05-25T00:00:00,Liberty,4,QB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23118.png,5,484.0,TEN,2022,3,86,False,87691,976323,,Malik Willis,Malik Willis,12
23329,CLE,99,Cameron,Thomas,DE,Active,"6'4""",265,2000-01-07T00:00:00,San Diego State,4,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23329.png,9,,ARI,2022,3,87,False,,1122048,,,Cameron Thomas,8
22597,DAL,1,Jalen,Tolbert,WR,Active,"6'1""",195,1999-02-27T00:00:00,South Alabama,4,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/22597.png,10,347.0,DAL,2022,3,88,False,88548,1066424,,Jalen Tolbert,Jalen Tolbert,9
23447,BUF,8,Terrel,Bernard,LB,Active,"6'1""",224,1999-05-07T00:00:00,Baylor,4,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23447.png,7,,BUF,2022,3,89,False,,,,,,4
23397,LV,66,Dylan,Parham,G,Active,"6'2""",332,1999-08-24T00:00:00,Memphis,4,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23397.png,8,,LV,2022,3,90,False,,,,,,25
23217,TB,1,Rachaad,White,RB,Active,"6'0""",214,1999-01-12T00:00:00,Arizona State,4,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23217.png,9,129.0,TB,2022,3,91,False,137902,1229343,,Rachaad White,Rachaad White,33
23351,GB,75,Sean,Rhyan,G,Active,"6'5""",321,2000-09-15T00:00:00,UCLA,4,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23351.png,5,,GB,2022,3,92,False,,,,,,12
23172,,,Tyrion,Davis-Price,RB,Inactive,"6'1""",219,2000-10-23T00:00:00,LSU,3,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23172.png,5,589.0,SF,2022,3,93,False,102893,1161729,,Tyrion Davis-Price,Tyrion Davis-Price,
23183,,,Matt,Corral,QB,Inactive,"6'2""",205,1999-01-31T00:00:00,Mississippi,2,QB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23183.png,6,,CAR,2022,3,94,False,88630,1105824,,Matt Corral,Matt Corral,
23375,LV,93,Zach,Carter,DT,Active,"6'4""",301,1999-04-07T00:00:00,Florida,4,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23375.png,8,,CIN,2022,3,95,False,,,,,,25
23305,IND,20,Nick,Cross,S,Active,"6'0""",212,2001-09-10T00:00:00,Maryland,4,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23305.png,11,,IND,2022,3,96,False,,,,,,14
23359,DET,31,Kerby,Joseph,S,Active,"6'0""",210,2000-11-14T00:00:00,Illinois,4,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23359.png,8,,DET,2022,3,97,False,,,,,,11
