PlayerID,SeasonType,Season,Team,Number,Name,Position,PositionCategory,Played,Started,PassingAttempts,PassingCompletions,PassingYards,PassingCompletionPercentage,PassingYardsPerAttempt,PassingYardsPerCompletion,PassingTouchdowns,PassingInterceptions,PassingRating,PassingLong,PassingSacks,PassingSackYards,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,RushingLong,ReceivingTargets,Receptions,ReceivingYards,ReceivingYardsPerReception,ReceivingTouchdowns,ReceivingLong,Fumbles,FumblesLost,PuntReturns,PuntReturnYards,PuntReturnTouchdowns,KickReturns,KickReturnYards,KickReturnTouchdowns,SoloTackles,AssistedTackles,TacklesForLoss,Sacks,SackYards,QuarterbackHits,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnTouchdowns,Interceptions,InterceptionReturnTouchdowns,FieldGoalsAttempted,FieldGoalsMade,ExtraPointsMade,TwoPointConversionPasses,TwoPointConversionRuns,TwoPointConversionReceptions,FantasyPoints,FantasyPointsPPR,FantasyPosition,PlayerSeasonID,ExtraPointsAttempted,AuctionValue,AuctionValuePPR,FantasyPointsFanDuel,FieldGoalsMade0to19,FieldGoalsMade20to29,FieldGoalsMade30to39,FieldGoalsMade40to49,FieldGoalsMade50Plus,FantasyPointsDraftKings,AverageDraftPosition,AverageDraftPositionPPR,TeamID,AverageDraftPositionRookie,AverageDraftPositionDynasty,AverageDraftPosition2QB
16470,1,2022,LV,17,Davante Adams,WR,OFF,17,17,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,158.8,106.3,1306.0,12.3,8.8,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,288.3,WR,0,0.0,38,42,235.15,0.0,0.0,0.0,0.0,0.0,289.0,13.0,12.4,25,,15.2,19.8
18878,1,2022,NO,41,Alvin Kamara,RB,OFF,17,17,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,215.7,899.5,4.2,7.1,0.0,85.8,60.7,543.6,8.9,3.3,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202.71,263.41,RB,0,0.0,39,39,233.06,0.0,0.0,0.0,0.0,0.0,265.41,13.1,10.6,22,,21.1,20.0
19045,1,2022,GB,33,Aaron Jones,RB,OFF,17,17,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,190.0,857.3,4.5,5.9,0.0,78.8,62.7,512.5,8.1,3.8,0.0,1.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.38,254.08,RB,0,0.0,31,32,222.73,0.0,0.0,0.0,0.0,0.0,255.98,14.6,15.3,12,,45.1,23.9
18858,1,2022,CIN,28,Joe Mixon,RB,OFF,17,17,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,279.8,1177.4,4.2,9.9,0.0,59.9,45.5,332.7,7.2,2.6,0.0,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,221.41,266.91,RB,0,0.0,48,45,244.16,0.0,0.0,0.0,0.0,0.0,269.21,15.7,10.0,7,,11.1,15.8
15048,1,2022,KC,87,Travis Kelce,TE,OFF,17,17,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.3,1.3,0,0.0,0.0,146.3,95.9,1144.5,11.9,7.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,158.58,254.48,TE,0,0.0,40,39,206.53,0.0,0.0,0.0,0.0,0.0,254.98,16.1,16.6,16,,29.4,22.4
22558,1,2022,DEN,33,Javonte Williams,RB,OFF,17,17,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,232.9,1027.2,4.4,7.1,0.0,58.1,48.5,365.3,7.6,2.9,0.0,2.1,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.05,243.55,RB,0,0.0,35,34,219.3,0.0,0.0,0.0,0.0,0.0,245.65,16.6,19.8,10,,6.1,33.1
19801,1,2022,BUF,17,Josh Allen,QB,OFF,17,17,596.7,386.2,4381.9,64.7,7.3,11.4,33.3,13.7,95.2,0.0,0.0,0.0,117.1,657.9,5.6,6.2,0.0,0.0,0.0,0.0,0,0.0,0.0,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377.07,377.07,QB,0,0.0,29,30,390.77,0.0,0.0,0.0,0.0,0.0,394.27,17.0,19.1,4,,24.4,1.4
19766,1,2022,NYG,26,Saquon Barkley,RB,OFF,17,17,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,241.5,986.0,4.1,6.9,0.0,80.8,57.8,436.5,7.5,2.7,0.0,2.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.45,253.25,RB,0,0.0,34,35,224.35,0.0,0.0,0.0,0.0,0.0,255.45,18.8,16.0,23,,27.2,26.6
21679,1,2022,DAL,88,CeeDee Lamb,WR,OFF,17,17,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,8.7,61.0,6.8,0.1,0.0,144.2,91.6,1230.3,13.4,6.6,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.13,259.73,WR,0,0.0,35,37,213.93,0.0,0.0,0.0,0.0,0.0,260.33,20.3,17.9,9,,6.9,25.7
16597,1,2022,TB,13,Mike Evans,WR,OFF,17,17,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.4,2.9,0,0.0,0.0,123.0,76.8,1078.1,14,10.5,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.9,246.7,WR,0,0.0,30,30,208.3,0.0,0.0,0.0,0.0,0.0,247.3,22.5,26.1,33,,41.4,38.8
18803,1,2022,TB,7,Leonard Fournette,RB,OFF,17,17,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,219.8,945.6,4.3,8.7,0.0,79.1,62.8,431.9,6.9,1.9,0.0,1.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.55,260.35,RB,0,0.0,35,33,228.95,0.0,0.0,0.0,0.0,0.0,262.25,22.8,21.8,33,,49.9,32.8
18082,1,2022,MIA,10,Tyreek Hill,WR,OFF,17,17,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,11.8,81.0,6.8,0.6,0.0,138.7,90.7,1117.6,12.3,6.6,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.46,252.16,WR,0,0.0,33,34,206.81,0.0,0.0,0.0,0.0,0.0,252.96,23.0,22.7,19,,21.5,35.6
17923,1,2022,DAL,21,Ezekiel Elliott,RB,OFF,17,17,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,226.9,935.6,4.1,8.4,0.0,52.8,39.8,270.7,6.8,1.4,0.0,2.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.03,214.83,RB,0,0.0,23,22,194.93,0.0,0.0,0.0,0.0,0.0,217.03,25.0,27.3,9,,59.5,39.7
19803,1,2022,BAL,89,Mark Andrews,TE,OFF,17,17,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,128.1,85.3,1076.3,12.7,8.5,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.23,242.53,TE,0,0.0,37,36,199.88,0.0,0.0,0.0,0.0,0.0,243.23,25.7,25.9,3,,20.7,33.8
21042,1,2022,PHI,11,A.J. Brown,WR,OFF,17,17,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,2.2,14.9,7.5,0.0,0.0,123.0,77.1,1137.2,14.8,8.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.81,238.91,WR,0,0.0,27,27,200.36,0.0,0.0,0.0,0.0,0.0,239.61,25.7,30.5,26,,23.0,44.8
20932,1,2022,SF,19,Deebo Samuel,WR,OFF,17,17,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,59.3,336.5,5.7,4.4,0.0,103.8,67.5,1011.3,14.9,4.6,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.18,254.68,WR,0,0.0,44,41,220.93,0.0,0.0,0.0,0.0,0.0,255.48,26.4,19.6,31,,16.7,29.7
18983,1,2022,ARI,6,James Conner,RB,OFF,17,17,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,232.2,935.4,4.0,10.3,0.0,54.9,43.3,349.7,8.1,2.2,0.0,2.1,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.31,242.61,RB,0,0.0,35,33,220.96,0.0,0.0,0.0,0.0,0.0,244.71,28.1,27.9,1,,63.3,41.0
21688,1,2022,LAR,3,Cam Akers,RB,OFF,17,17,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,231.1,958.3,4.1,7.3,0.0,48.3,35.5,281.0,7.8,1.4,0.0,3.1,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.93,205.43,RB,0,0.0,22,21,187.68,0.0,0.0,0.0,0.0,0.0,208.53,28.8,33.2,32,,29.6,52.1
15076,1,2022,LAC,13,Keenan Allen,WR,OFF,17,17,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.3,0.9,0,0.0,0.0,155.9,101.3,1092.1,10.8,7.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.9,251.2,WR,0,0.0,22,27,200.55,0.0,0.0,0.0,0.0,0.0,251.9,29.7,29.3,29,,50.8,41.9
21744,1,2022,IND,11,Michael Pittman Jr.,WR,OFF,17,17,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,4.5,32.9,8.2,0.0,0.0,135.3,91.0,1137.0,12.5,5.6,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.19,240.19,WR,0,0.0,23,26,194.69,0.0,0.0,0.0,0.0,0.0,240.89,32.2,24.7,14,,34.2,42.1
20882,1,2022,CHI,32,David Montgomery,RB,OFF,17,17,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,230.7,901.7,3.9,7.0,0.0,59.1,45.3,339.4,7.5,1.4,0.0,2.1,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.31,215.61,RB,0,0.0,18,18,192.96,0.0,0.0,0.0,0.0,0.0,217.71,32.4,39.3,6,,41.3,48.8
21690,1,2022,CIN,85,Tee Higgins,WR,OFF,17,17,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.2,1.0,0,0.0,0.0,131.1,84.5,1182.6,14.1,7.5,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.16,246.66,WR,0,0.0,28,29,204.41,0.0,0.0,0.0,0.0,0.0,247.26,32.9,32.4,7,,18.4,47.5
22508,1,2022,ATL,8,Kyle Pitts,TE,OFF,17,17,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,128.1,76.9,1039.5,13.5,5.1,0.0,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.95,209.85,TE,0,0.0,23,23,171.4,0.0,0.0,0.0,0.0,0.0,210.65,34.3,31.6,2,,8.7,42.9
21674,1,2022,BAL,27,J.K. Dobbins,RB,OFF,17,17,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,197.2,940.8,4.8,7.9,0.0,42.2,30.1,222.9,7.4,1.0,0.0,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166.97,197.07,RB,0,0.0,24,21,182.02,0.0,0.0,0.0,0.0,0.0,198.47,34.7,39.4,3,,28.1,52.6
22535,1,2022,SF,25,Elijah Mitchell,RB,OFF,17,17,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,247.9,1079.8,4.4,6.9,0.0,34.9,26.8,200.8,7.4,1.3,0.0,1.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.46,200.26,RB,0,0.0,21,19,186.86,0.0,0.0,0.0,0.0,0.0,202.16,35.2,42.3,31,,53.9,57.9
20873,1,2022,WAS,17,Terry McLaurin,WR,OFF,17,17,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,1.5,11.9,6,0.0,0.0,137.0,80.8,1105.5,13.7,6.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.34,227.14,WR,0,0.0,19,21,186.74,0.0,0.0,0.0,0.0,0.0,227.84,36.3,38.0,35,,33.8,53.2
21861,1,2022,WAS,24,Antonio Gibson,RB,OFF,17,17,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,204.4,863.0,4.2,6.7,0.0,45.1,33.0,242.8,7.4,1.4,0.0,2.1,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.98,187.98,RB,0,0.0,11,10,171.48,0.0,0.0,0.0,0.0,0.0,190.08,38.1,114.9,35,,26.0,78.0
19063,1,2022,SF,85,George Kittle,TE,OFF,17,17,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.5,2.2,0,0.0,0.0,95.0,67.9,871.4,12.8,4.6,0.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.76,181.66,TE,0,0.0,15,15,147.71,0.0,0.0,0.0,0.0,0.0,182.26,39.1,43.2,31,,39.8,55.5
19781,1,2022,BAL,8,Lamar Jackson,QB,OFF,17,17,496.4,319.2,3637.5,64.3,7.3,11.4,23.7,13.5,90.61,0.0,0.0,0.0,166.2,990.5,6.0,5.1,0.0,0.0,0.0,0.0,0,0.0,0.0,3.6,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.75,335.75,QB,0,0.0,19,19,349.25,0.0,0.0,0.0,0.0,0.0,352.85,39.4,51.5,3,,50.0,8.1
21831,1,2022,PHI,1,Jalen Hurts,QB,OFF,17,17,502.6,306.5,3683.1,60.8,7.3,12.0,23.3,12.2,88.59,0.0,0.0,0.0,138.6,733.6,5.3,7.7,0.0,0.0,0.0,0.0,0,0.0,0.0,3.1,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.48,329.48,QB,0,0.0,15,16,341.68,0.0,0.0,0.0,0.0,0.0,344.78,39.4,56.0,26,,93.1,13.8
21696,1,2022,JAX,1,Travis Etienne Jr.,RB,OFF,17,17,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0.0,178.1,783.2,4.4,5.2,0.0,76.9,56.3,445.5,8.0,2.2,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.27,219.57,RB,0,0.0,21,22,191.42,0.0,0.0,0.0,0.0,0.0,221.57,40.3,34.1,15,,35.5,45.3
