PlayerID,Team,Number,FirstName,LastName,Position,Status,Height,Weight,BirthDate,College,Experience,FantasyPosition,PositionCategory,PhotoUrl,ByeWeek,AverageDraftPosition,CollegeDraftTeam,CollegeDraftYear,CollegeDraftRound,CollegeDraftPick,IsUndraftedFreeAgent,FanDuelPlayerID,DraftKingsPlayerID,InjuryStatus,FanDuelName,DraftKingsName,TeamID
24191,GB,90,Lukas,Van Ness,DL,Active,"6'5""",272,2001-07-06T00:00:00,Iowa,3,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24191.png,5,,GB,2023,1,13,False,,,,,,12
24095,PIT,77,Broderick,Jones,OT,Active,"6'5""",311,2001-05-16T00:00:00,Georgia,3,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24095.png,5,,PIT,2023,1,14,False,,,,,,28
24276,NYJ,9,Will,McDonald IV,DE,Active,"6'4""",245,1999-06-04T00:00:00,Iowa State,3,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24276.png,9,,NYJ,2023,1,15,False,,,,,,24
24108,LAR,25,Emmanuel,Forbes Jr.,CB,Active,"6'0""",180,2001-01-13T00:00:00,Mississippi State,3,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24108.png,8,,WAS,2023,1,16,False,,,,,,32
24097,NE,0,Christian,Gonzalez,CB,Active,"6'1""",205,2002-06-28T00:00:00,Oregon,3,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24097.png,14,,NE,2023,1,17,False,,,,,,21
24113,DET,46,Jack,Campbell,LB,Active,"6'5""",246,2000-08-22T00:00:00,Iowa,3,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24113.png,8,,DET,2023,1,18,False,,,,,,11
24209,TB,94,Calijah,Kancey,DL,Active,"6'0""",280,2001-03-01T00:00:00,Pittsburgh,3,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24209.png,9,,TB,2023,1,19,False,,,,,,33
23157,SEA,11,Jaxon,Smith-Njigba,WR,Active,"6'0""",197,2002-02-14T00:00:00,Ohio State,3,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23157.png,8,33.0,SEA,2023,1,20,False,129458,1214087,,Jaxon Smith-Njigba,Jaxon Smith-Njigba,30
24226,LAC,1,Quentin,Johnston,WR,Active,"6'2""",208,2001-09-06T00:00:00,TCU,3,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24226.png,12,184.0,LAC,2023,1,21,False,120639,1213865,,Quentin Johnston,Quentin Johnston,29
23120,BAL,4,Zay,Flowers,WR,Active,"5'9""",183,2000-09-11T00:00:00,Boston College,3,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23120.png,7,57.0,BAL,2023,1,22,False,112295,1177053,,Zay Flowers,Zay Flowers,3
23162,MIN,3,Jordan,Addison,WR,Active,"5'11""",175,2002-01-27T00:00:00,USC,3,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23162.png,6,82.0,MIN,2023,1,23,False,129210,1214250,,Jordan Addison,Jordan Addison,20
24183,NYG,2,Deonte,Banks,CB,Active,"6'2""",200,2001-03-03T00:00:00,Maryland,3,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24183.png,14,,NYG,2023,1,24,False,,,,,,23
24102,BUF,86,Dalton,Kincaid,TE,Active,"6'4""",240,1999-10-18T00:00:00,Utah,3,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24102.png,7,128.0,BUF,2023,1,25,False,145558,1135513,,Dalton Kincaid,Dalton Kincaid,4
24146,DAL,58,Mazi,Smith,DT,Active,"6'3""",337,2001-06-16T00:00:00,Michigan,3,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24146.png,10,,DAL,2023,1,26,False,,,,,,9
24200,JAX,77,Anton,Harrison,OT,Active,"6'4""",315,2002-02-02T00:00:00,Oklahoma,3,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24200.png,8,,JAX,2023,1,27,False,,,,,,15
24132,CIN,99,Myles,Murphy,DE,Active,"6'5""",275,2002-01-03T00:00:00,Clemson,3,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24132.png,10,,CIN,2023,1,28,False,,,,,,7
24144,NO,90,Bryan,Bresee,DT,Active,"6'5""",305,2001-10-06T00:00:00,Clemson,3,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24144.png,11,,NO,2023,1,29,False,,,,,,22
23261,PHI,3,Nolan,Smith Jr.,OLB,Active,"6'2""",238,2001-01-18T00:00:00,Georgia,3,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23261.png,9,,PHI,2023,1,30,False,,,,,,26
24109,KC,91,Felix,Anudike-Uzomah,DE,Active,"6'4""",255,2002-01-24T00:00:00,Kansas State,3,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24109.png,10,,KC,2023,1,31,False,,,,,,16
24126,PIT,24,Joey,Porter Jr.,CB,Active,"6'2""",193,2000-07-26T00:00:00,Penn State,3,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24126.png,5,,PIT,2023,2,32,False,,,,,,28
23270,TEN,8,Will,Levis,QB,Injured Reserve,"6'4""",229,1999-06-27T00:00:00,Kentucky,3,QB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23270.png,10,,TEN,2023,2,33,False,86243,1116663,Out,Will Levis,Will Levis,34
23141,DET,87,Sam,LaPorta,TE,Active,"6'3""",245,2001-01-12T00:00:00,Iowa,3,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23141.png,8,60.0,DET,2023,2,34,False,105646,1168926,,Sam LaPorta,Sam LaPorta,11
23140,LV,87,Michael,Mayer,TE,Active,"6'4""",256,2001-07-06T00:00:00,Notre Dame,3,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23140.png,8,348.0,LV,2023,2,35,False,138998,1232592,,Michael Mayer,Michael Mayer,25
24164,LAR,73,Steve,Avila,OL,Active,"6'3""",338,1999-10-16T00:00:00,TCU,3,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24164.png,8,,LAR,2023,2,36,False,,,,,,32
24249,SEA,58,Derick,Hall,OLB,Active,"6'3""",254,2001-03-19T00:00:00,Auburn,3,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24249.png,8,,SEA,2023,2,37,False,,,,,,30
24163,ATL,65,Matthew,Bergeron,OL,Active,"6'5""",315,2000-02-26T00:00:00,Syracuse,3,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24163.png,5,,ATL,2023,2,38,False,,,,,,2
23161,DAL,81,Jonathan,Mingo,WR,Active,"6'2""",220,2001-04-20T00:00:00,Mississippi,3,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23161.png,10,961.0,CAR,2023,2,39,False,112192,1176782,,Jonathan Mingo,Jonathan Mingo,9
24236,NO,55,Isaiah,Foskey,DE,Active,"6'5""",270,2000-10-30T00:00:00,Notre Dame,3,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24236.png,11,,NO,2023,2,40,False,,,,,,22
24092,ARI,9,BJ,Ojulari,OLB,Physically Unable to Perform,"6'2""",248,2002-04-05T00:00:00,LSU,3,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24092.png,8,,ARI,2023,2,41,False,,,Out,,,1
24150,GB,88,Luke,Musgrave,TE,Active,"6'6""",253,2000-09-02T00:00:00,Oregon State,3,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24150.png,5,413.0,GB,2023,2,42,False,113228,1179790,,Luke Musgrave,Luke Musgrave,12
24196,NYJ,66,Joe,Tippmann,C,Active,"6'6""",313,2001-03-24T00:00:00,Wisconsin,3,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24196.png,9,,NYJ,2023,2,43,False,,,,,,24
24242,IND,29,JuJu,Brents,CB,Active,"6'3""",198,2000-01-18T00:00:00,Kansas State,3,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24242.png,11,,IND,2023,2,44,False,,,,,,14
24186,DET,32,Brian,Branch,DB,Active,"6'0""",203,2001-10-22T00:00:00,Alabama,3,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24186.png,8,,DET,2023,2,45,False,,,,,,11
24256,NE,99,Keion,White,DE,Active,"6'5""",285,1999-01-20T00:00:00,Georgia Tech,3,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24256.png,14,,NE,2023,2,46,False,,,,,,21
24247,WAS,20,Quan,Martin,S,Active,"6'0""",195,2000-04-17T00:00:00,Illinois,3,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24247.png,12,,WAS,2023,2,47,False,,,,,,35
24159,TB,69,Cody,Mauch,G,Active,"6'6""",303,1999-01-15T00:00:00,North Dakota State,3,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24159.png,9,,TB,2023,2,48,False,,,,,,33
24283,PIT,95,Keeanu,Benton,DL,Active,"6'4""",309,2001-07-17T00:00:00,Wisconsin,3,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24283.png,5,,PIT,2023,2,49,False,,,,,,28
23233,GB,11,Jayden,Reed,WR,Active,"5'11""",187,2000-04-28T00:00:00,Michigan State,3,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23233.png,5,89.0,GB,2023,2,50,False,89455,1123398,,Jayden Reed,Jayden Reed,12
24222,MIA,24,Cam,Smith,CB,Active,"6'1""",186,2000-12-21T00:00:00,South Carolina,3,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24222.png,12,,MIA,2023,2,51,False,,,,,,19
23173,SEA,26,Zach,Charbonnet,RB,Active,"6'1""",214,2001-01-08T00:00:00,UCLA,3,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23173.png,8,112.0,SEA,2023,2,52,False,103376,1164530,,Zach Charbonnet,Zach Charbonnet,30
24111,CHI,99,Gervon,Dexter Sr.,DT,Active,"6'6""",326,2001-10-05T00:00:00,Florida,3,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24111.png,5,,CHI,2023,2,53,False,,,,,,6
24085,LAC,45,Tuli,Tuipulotu,OLB,Active,"6'3""",266,2002-09-03T00:00:00,USC,3,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24085.png,12,,LAC,2023,2,54,False,,,,,,29
24120,KC,4,Rashee,Rice,WR,Active,"6'1""",204,2000-04-22T00:00:00,Southern Methodist,3,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24120.png,10,54.0,KC,2023,2,55,False,111311,1173538,,Rashee Rice,Rashee Rice,16
24239,CHI,29,Tyrique,Stevenson,CB,Active,"6'0""",212,2000-05-26T00:00:00,Miami (FL),3,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24239.png,5,,CHI,2023,2,56,False,,,,,,6
24158,NYG,61,John Michael,Schmitz Jr.,C,Active,"6'4""",320,1999-03-19T00:00:00,Minnesota,3,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24158.png,14,,NYG,2023,2,57,False,,,,,,23
24288,DAL,86,Luke,Schoonmaker,TE,Active,"6'5""",250,1998-09-28T00:00:00,Michigan,3,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24288.png,10,465.0,DAL,2023,2,58,False,91417,1130242,,Luke Schoonmaker,Luke Schoonmaker,9
24155,BUF,64,O'Cyrus,Torrence,G,Active,"6'5""",347,2000-01-20T00:00:00,Florida,3,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24155.png,7,,BUF,2023,2,59,False,,,,,,4
24106,CIN,20,DJ,Turner II,CB,Active,"5'11""",185,2000-11-09T00:00:00,Michigan,3,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24106.png,10,,CIN,2023,2,60,False,,,,,,7
24223,JAX,85,Brenton,Strange,TE,Active,"6'4""",253,2000-12-27T00:00:00,Penn State,3,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24223.png,8,176.0,JAX,2023,2,61,False,103587,1164940,,Brenton Strange,Brenton Strange,15
24437,HOU,70,Juice,Scruggs,OL,Active,"6'3""",310,2000-01-19T00:00:00,Penn State,3,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24437.png,6,,HOU,2023,2,62,False,,,,,,13
23165,DEN,19,Marvin,Mims Jr.,WR,Active,"5'11""",182,2002-03-19T00:00:00,Oklahoma,3,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23165.png,12,140.0,DEN,2023,2,63,False,120093,1213799,,Marvin Mims Jr.,Marvin Mims Jr.,10
24082,CHI,96,Zacch,Pickens,DT,Active,"6'4""",303,2000-03-06T00:00:00,South Carolina,3,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24082.png,5,,CHI,2023,3,64,False,,,,,,6
24153,PHI,56,Tyler,Steen,OL,Active,"6'6""",321,2000-06-24T00:00:00,Alabama,3,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24153.png,9,,PHI,2023,3,65,False,,,,,,26
24230,PHI,21,Sydney,Brown,S,Active,"5'10""",211,2000-03-21T00:00:00,Illinois,3,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24230.png,9,,PHI,2023,3,66,False,,,,,,26
24219,DEN,41,Drew,Sanders,ILB,Active,"6'5""",233,2001-12-31T00:00:00,Arkansas,3,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24219.png,12,,DEN,2023,3,67,False,,,,,,10
24140,DET,2,Hendon,Hooker,QB,Active,"6'3""",220,1998-01-13T00:00:00,Tennessee,3,QB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24140.png,8,438.0,DET,2023,3,68,False,85983,976966,,Hendon Hooker,Hendon Hooker,11
24176,HOU,3,Tank,Dell,WR,Physically Unable to Perform,"5'10""",165,1999-10-29T00:00:00,Houston,3,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24176.png,6,308.0,HOU,2023,3,69,False,129291,1128222,Out,Tank Dell,Tank Dell,13
24248,PHI,94,Byron,Young,DT,Active,"6'3""",292,2000-11-10T00:00:00,Alabama,3,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24248.png,9,,LV,2023,3,70,False,,,,,,26
24238,NO,5,Kendre,Miller,RB,Active,"6'0""",220,2002-06-11T00:00:00,TCU,3,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24238.png,11,290.0,NO,2023,3,71,False,120657,1213867,,Kendre Miller,Kendre Miller,22
24110,ARI,21,Garrett,Williams,CB,Active,"5'10""",192,2001-06-01T00:00:00,Syracuse,3,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24110.png,8,,ARI,2023,3,72,False,,,,,,1
24125,NYG,13,Jalin,Hyatt,WR,Active,"6'0""",185,2001-09-25T00:00:00,Tennessee,3,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24125.png,14,378.0,NYG,2023,3,73,False,139094,1232892,,Jalin Hyatt,Jalin Hyatt,23
24348,CLE,19,Cedric,Tillman,WR,Active,"6'3""",215,2000-04-19T00:00:00,Tennessee,3,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24348.png,9,173.0,CLE,2023,3,74,False,87432,1124664,,Cedric Tillman,Cedric Tillman,8
23262,ATL,96,Zach,Harrison,DL,Active,"6'5""",270,2001-08-14T00:00:00,Ohio State,3,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23262.png,5,,ATL,2023,3,75,False,,,,,,2
24453,NE,15,Marte,Mapu,LB,Active,"6'3""",230,1999-11-08T00:00:00,Sacramento State,3,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24453.png,14,,NE,2023,3,76,False,,,,,,21
24253,LAR,0,Byron,Young,OLB,Active,"6'2""",258,1998-03-13T00:00:00,Tennessee,3,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24253.png,8,,LAR,2023,3,77,False,,,,,,32
24118,GB,85,Tucker,Kraft,TE,Active,"6'5""",259,2000-11-03T00:00:00,South Dakota State,3,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24118.png,5,118.0,GB,2023,3,78,False,160303,1181874,,Tucker Kraft,Tucker Kraft,12
24145,IND,1,Josh,Downs,WR,Active,"5'9""",171,2001-08-12T00:00:00,North Carolina,3,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24145.png,11,113.0,IND,2023,3,79,False,129305,1215077,,Josh Downs,Josh Downs,14
24272,CAR,52,DJ,Johnson,OLB,Active,"6'4""",260,1998-10-21T00:00:00,Oregon,3,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24272.png,14,,CAR,2023,3,80,False,,,,,,5
24123,TEN,2,Tyjae,Spears,RB,Active,"5'11""",195,2001-06-15T00:00:00,Tulane,3,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24123.png,10,115.0,TEN,2023,3,81,False,107293,1169430,,Tyjae Spears,Tyjae Spears,34
24277,TB,0,Yaya,Diaby,OLB,Active,"6'4""",270,1999-05-30T00:00:00,Louisville,3,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24277.png,9,,TB,2023,3,82,False,,,,,,33
23420,DEN,21,Riley,Moss,CB,Active,"6'0""",193,2000-03-03T00:00:00,Iowa,3,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23420.png,12,,DEN,2023,3,83,False,,,,,,10
24179,MIA,28,De'Von,Achane,RB,Active,"5'9""",191,2001-10-13T00:00:00,Texas A&M,3,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24179.png,12,16.0,MIA,2023,3,84,False,138820,1231820,,De'Von Achane,De'Von Achane,19
24262,LAC,0,Daiyan,Henley,LB,Active,"6'0""",225,1999-11-18T00:00:00,Washington State,3,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24262.png,12,,LAC,2023,3,85,False,,,,,,29
24086,BAL,32,Trenton,Simpson,ILB,Active,"6'2""",235,2001-06-14T00:00:00,Clemson,3,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24086.png,7,,BAL,2023,3,86,False,,,,,,3
24233,SF,27,Ji'Ayir,Brown,S,Active,"5'11""",202,2000-01-25T00:00:00,Penn State,3,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24233.png,14,,SF,2023,3,87,False,,,,,,31
23193,JAX,4,Tank,Bigsby,RB,Active,"5'11""",215,2001-08-30T00:00:00,Auburn,3,RB,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23193.png,8,127.0,JAX,2023,3,88,False,128693,1215035,,Tank Bigsby,Tank Bigsby,15
24474,LAR,91,Kobie,Turner,DE,Active,"6'2""",297,1999-04-26T00:00:00,Wake Forest,3,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24474.png,8,,LAR,2023,3,89,False,,,,,,32
24263,DAL,0,DeMarvion,Overshown,LB,Physically Unable to Perform,"6'2""",220,2000-08-13T00:00:00,Texas,3,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24263.png,10,,DAL,2023,3,90,False,,,Out,,,9
24261,BUF,42,Dorian,Williams,LB,Active,"6'2""",230,2001-06-28T00:00:00,Tulane,3,LB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24261.png,7,,BUF,2023,3,91,False,,,,,,4
24160,KC,64,Wanya,Morris,OT,Active,"6'6""",307,2000-10-10T00:00:00,Oklahoma,3,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24160.png,10,,KC,2023,3,92,False,,,,,,16
23136,PIT,80,Darnell,Washington,TE,Active,"6'7""",264,2001-08-17T00:00:00,Georgia,3,TE,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23136.png,5,472.0,PIT,2023,3,93,False,133477,1218658,,Darnell Washington,Darnell Washington,28
24173,ARI,14,Michael,Wilson,WR,Active,"6'2""",213,2000-02-23T00:00:00,Stanford,3,WR,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24173.png,8,226.0,ARI,2023,3,94,False,89612,1123529,,Michael Wilson,Michael Wilson,1
23471,CIN,27,Jordan,Battle,S,Active,"6'1""",215,2000-12-14T00:00:00,Alabama,3,DB,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/23471.png,10,,CIN,2023,3,95,False,,,,,,7
24461,DET,99,Brodric,Martin,DL,Active,"6'5""",326,1999-05-24T00:00:00,Western Kentucky,3,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24461.png,8,,DET,2023,3,96,False,,,,,,11
24441,CHI,67,Ricky,Stromberg,C,Active,"6'3""",313,2000-11-10T00:00:00,Arkansas,2,OL,OFF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24441.png,5,,WAS,2023,3,97,False,,,,,,6
24100,,,Siaki,Ika,DT,Inactive,"6'3""",335,2000-11-07T00:00:00,Baylor,2,DL,DEF,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24100.png,10,,CLE,2023,3,98,False,,,,,,
24423,SF,4,Jake,Moody,K,Active,"6'1""",210,1999-11-23T00:00:00,Michigan,3,K,ST,https://s3-us-west-2.amazonaws.com/static.fantasydata.com/headshots/nfl/low-res/24423.png,14,280.0,SF,2023,3,99,False,91372,1130237,,Jake Moody,Jake Moody,31
